,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
71901,5.5,17.4,0.0,2.8,7.5,28.0,88.0,47.0,1.0,7.0,10.0,16.2,0,0
71902,8.2,18.6,0.0,1.4,8.5,35.0,79.0,35.0,3.0,6.0,12.1,17.8,0,0
71903,3.8,21.3,0.0,4.0,7.9,28.0,80.0,31.0,1.0,3.0,9.7,20.6,0,0
71904,8.2,24.6,0.0,2.0,7.5,35.0,47.0,25.0,7.0,4.0,15.1,22.7,0,0
71905,7.9,21.6,0.0,3.0,1.7,52.0,81.0,27.0,7.0,6.0,11.7,21.3,0,1
71906,10.2,12.0,9.2,3.0,0.0,35.0,96.0,95.0,8.0,8.0,10.4,11.6,1,1
71907,8.8,17.6,5.8,1.0,8.6,33.0,91.0,37.0,1.0,1.0,10.3,17.2,1,0
71908,3.9,18.0,0.0,2.6,9.2,35.0,87.0,41.0,0.0,1.0,7.5,17.3,0,0
71909,7.1,16.9,0.0,2.4,6.0,22.0,80.0,55.0,0.0,7.0,10.0,15.8,0,0
71910,5.7,18.8,0.0,1.6,4.2,28.0,96.0,46.0,7.0,6.0,11.7,17.1,0,0
71911,3.9,17.3,0.0,1.0,7.4,24.0,91.0,46.0,7.0,4.0,7.7,16.6,0,0
71912,3.1,18.5,0.0,2.8,6.4,24.0,86.0,47.0,6.0,5.0,8.6,16.9,0,0
71913,5.1,23.2,0.0,3.0,4.9,43.0,83.0,36.0,7.0,7.0,9.2,21.0,0,1
71914,9.2,16.1,2.0,1.6,0.5,26.0,92.0,89.0,8.0,8.0,14.0,16.0,1,1
71915,11.3,20.2,5.0,0.0,0.0,33.0,96.0,73.0,7.0,8.0,13.4,19.9,1,1
71916,13.5,15.9,16.8,4.0,0.0,39.0,94.0,97.0,8.0,8.0,15.7,14.6,1,1
71917,9.2,17.1,4.4,3.4,8.3,46.0,76.0,53.0,0.0,6.0,10.7,16.6,1,0
71918,7.0,16.6,0.0,2.2,3.4,26.0,96.0,65.0,7.0,6.0,10.2,14.9,0,0
71920,8.0,15.3,0.0,1.0,0.7,43.0,85.0,65.0,7.0,8.0,10.6,14.5,0,0
71921,10.5,17.3,0.0,1.0,1.0,24.0,81.0,58.0,7.0,6.0,12.3,16.2,0,0
71922,11.2,18.2,0.0,2.0,6.4,31.0,85.0,42.0,6.0,4.0,13.4,17.0,0,0
71924,2.3,16.5,0.0,2.2,8.2,19.0,79.0,40.0,6.0,1.0,6.9,16.1,0,0
71925,3.7,20.2,0.0,1.6,9.0,20.0,79.0,44.0,1.0,1.0,8.2,19.5,0,0
71926,8.2,20.8,0.0,2.2,3.9,33.0,92.0,86.0,5.0,8.0,11.5,16.9,0,1
71927,11.3,15.4,6.2,1.0,0.1,33.0,96.0,92.0,7.0,8.0,13.0,13.6,1,1
71928,11.0,14.6,4.2,0.6,2.0,31.0,96.0,83.0,8.0,7.0,11.4,13.1,1,1
71929,9.2,14.7,1.2,1.2,1.1,31.0,84.0,64.0,7.0,7.0,11.6,14.3,1,0
71930,6.0,14.5,0.0,2.0,8.7,35.0,77.0,43.0,6.0,1.0,9.2,14.2,0,0
71931,2.1,14.8,0.0,1.0,8.4,31.0,89.0,49.0,0.0,2.0,5.1,14.4,0,0
71932,1.1,14.8,0.0,1.8,6.9,26.0,92.0,45.0,4.0,5.0,4.9,13.2,0,0
71933,4.3,14.8,0.2,1.8,5.4,20.0,93.0,53.0,5.0,3.0,7.1,14.3,0,0
71934,2.7,15.0,0.0,1.6,8.1,20.0,92.0,44.0,1.0,2.0,5.5,14.7,0,0
71935,1.9,16.1,0.0,1.2,5.0,19.0,94.0,47.0,7.0,6.0,6.0,14.5,0,0
71936,2.8,16.7,0.0,1.0,5.9,37.0,85.0,40.0,0.0,7.0,7.0,15.6,0,1
71937,6.6,15.4,1.4,2.6,3.7,33.0,78.0,56.0,6.0,7.0,8.9,13.5,1,0
71938,8.0,17.4,0.2,0.6,6.4,35.0,79.0,38.0,6.0,6.0,9.1,16.9,0,0
71939,2.8,16.8,1.0,2.2,8.3,20.0,82.0,36.0,1.0,1.0,6.8,16.5,0,0
71940,1.9,16.5,0.0,1.8,8.4,22.0,92.0,47.0,1.0,1.0,5.5,16.1,0,0
71941,0.9,18.5,0.0,1.6,8.1,17.0,99.0,44.0,1.0,1.0,5.0,17.8,0,0
71942,5.0,18.4,0.0,1.6,4.6,19.0,82.0,42.0,7.0,7.0,8.6,17.5,0,0
71943,7.1,17.9,0.0,1.6,4.0,24.0,89.0,59.0,7.0,7.0,10.3,17.3,0,0
71945,5.3,18.4,0.0,2.2,6.8,26.0,95.0,58.0,2.0,6.0,8.6,16.9,0,0
71946,6.3,18.0,0.0,1.6,1.0,26.0,96.0,68.0,7.0,7.0,10.4,16.8,0,0
71947,4.1,18.2,0.0,1.0,7.7,31.0,96.0,46.0,6.0,1.0,8.7,17.7,0,0
71948,0.9,19.0,0.0,1.8,8.4,33.0,86.0,24.0,0.0,0.0,6.1,18.2,0,0
71949,6.0,19.4,0.0,3.0,5.5,72.0,64.0,30.0,1.0,7.0,9.9,19.2,0,0
71950,5.6,15.2,0.0,3.8,8.6,44.0,76.0,41.0,0.0,6.0,8.0,13.8,0,0
71951,4.3,17.0,0.0,3.8,7.7,41.0,78.0,46.0,1.0,6.0,8.4,15.3,0,0
71952,3.0,17.3,1.0,1.0,9.1,26.0,88.0,45.0,6.0,6.0,6.4,16.6,0,0
71953,2.4,15.9,0.0,2.0,9.2,22.0,95.0,51.0,0.0,2.0,6.1,14.1,0,0
71955,-1.9,16.7,0.0,1.0,8.1,20.0,98.0,36.0,0.0,0.0,2.0,16.2,0,0
71956,1.4,19.0,0.0,1.2,8.0,20.0,83.0,50.0,7.0,1.0,6.5,18.3,0,0
71957,4.1,20.3,0.0,1.4,5.8,24.0,99.0,52.0,3.0,1.0,8.1,20.2,0,1
71958,8.1,19.2,2.6,3.8,0.9,31.0,81.0,59.0,8.0,7.0,14.9,19.1,1,1
71959,13.2,20.2,6.0,2.0,4.3,44.0,79.0,60.0,7.0,3.0,14.3,19.9,1,0
71960,6.3,17.6,0.0,2.0,4.8,20.0,95.0,66.0,2.0,7.0,10.9,16.7,0,0
71962,8.6,18.4,0.0,1.2,3.6,35.0,99.0,55.0,8.0,7.0,10.0,17.4,0,0
71963,9.9,21.2,0.0,2.6,3.8,59.0,58.0,50.0,7.0,4.0,17.1,20.4,0,1
71964,11.1,17.7,2.0,2.6,6.2,48.0,71.0,54.0,4.0,7.0,13.4,16.3,1,0
71965,6.7,11.9,0.2,2.6,7.3,57.0,74.0,45.0,6.0,6.0,7.3,10.9,0,0
71966,2.4,13.9,0.0,2.4,7.4,35.0,86.0,48.0,1.0,7.0,4.8,12.8,0,0
71967,4.7,14.2,0.0,2.0,5.7,41.0,81.0,82.0,1.0,6.0,7.4,10.6,0,1
71968,5.8,14.9,2.6,0.8,6.8,35.0,99.0,48.0,7.0,7.0,7.4,14.2,1,0
71969,4.6,15.0,0.0,2.0,6.9,33.0,81.0,50.0,7.0,0.0,7.4,14.5,0,0
71971,1.7,18.1,0.0,3.6,9.0,19.0,86.0,40.0,1.0,0.0,6.3,17.2,0,0
71972,4.8,19.1,0.0,3.8,5.7,39.0,75.0,26.0,4.0,7.0,8.5,18.8,0,0
71973,8.5,23.4,0.0,3.0,5.2,56.0,43.0,26.0,7.0,1.0,15.7,23.0,0,0
71974,5.1,19.9,0.4,4.4,7.2,31.0,82.0,48.0,1.0,5.0,11.0,18.2,0,0
71975,3.0,16.8,0.0,2.2,7.8,28.0,99.0,36.0,8.0,1.0,7.8,15.7,0,0
71976,-0.4,15.2,0.0,2.4,7.0,20.0,83.0,39.0,6.0,1.0,5.3,14.4,0,0
71977,1.3,17.1,0.0,2.0,9.0,24.0,70.0,33.0,3.0,2.0,8.2,16.4,0,0
71978,4.2,18.6,0.0,2.4,6.0,54.0,54.0,47.0,7.0,5.0,10.2,16.4,0,0
71979,5.0,17.7,0.0,2.4,6.0,48.0,83.0,43.0,2.0,7.0,9.4,16.4,0,1
71980,5.3,16.6,1.6,3.0,9.4,31.0,86.0,44.0,1.0,4.0,8.6,15.2,1,0
71981,7.1,21.4,0.0,1.8,8.1,50.0,76.0,36.0,7.0,1.0,10.3,21.1,0,0
71982,10.3,18.8,0.0,5.2,2.4,37.0,61.0,88.0,4.0,7.0,13.8,13.3,0,0
71983,7.9,17.2,0.8,2.0,6.6,59.0,96.0,37.0,8.0,2.0,11.2,16.5,0,0
71984,2.0,16.1,0.4,3.4,8.9,24.0,85.0,38.0,1.0,1.0,6.5,15.7,0,0
71985,6.4,15.2,0.2,3.0,0.9,39.0,55.0,37.0,7.0,8.0,11.2,15.1,0,0
71986,4.0,19.5,0.2,1.0,8.1,24.0,86.0,42.0,0.0,4.0,10.0,19.0,0,0
71987,4.9,22.7,0.0,2.8,8.7,35.0,73.0,40.0,1.0,3.0,11.4,21.7,0,1
71988,10.9,17.4,2.4,3.0,10.1,46.0,71.0,27.0,1.0,0.0,12.8,16.6,1,0
71989,6.5,19.7,0.0,4.8,10.0,35.0,62.0,36.0,1.0,3.0,11.7,19.2,0,0
71990,8.4,19.4,0.0,4.0,6.2,52.0,45.0,82.0,1.0,8.0,13.5,11.8,0,1
71993,6.1,18.8,0.4,5.8,8.3,43.0,71.0,28.0,0.0,3.0,9.8,18.4,0,0
71994,8.2,22.6,0.0,5.8,8.8,65.0,33.0,26.0,1.0,4.0,14.0,21.7,0,0
71995,5.4,13.3,1.0,4.4,9.0,48.0,78.0,51.0,3.0,4.0,8.6,12.1,0,0
71996,0.9,14.5,0.8,2.0,8.6,39.0,85.0,47.0,1.0,5.0,6.0,13.3,0,0
71997,1.1,16.9,0.2,2.2,6.0,41.0,90.0,35.0,7.0,7.0,6.9,14.9,0,0
71998,6.9,17.4,0.2,3.2,5.5,43.0,76.0,41.0,6.0,7.0,10.2,16.3,0,0
71999,9.9,18.6,0.0,3.8,3.1,43.0,74.0,55.0,1.0,7.0,12.6,16.6,0,0
72000,7.7,16.7,0.2,3.4,1.8,28.0,91.0,57.0,7.0,7.0,10.9,16.3,0,0
72001,1.9,21.0,0.0,2.6,9.2,26.0,89.0,38.0,7.0,3.0,10.5,20.3,0,0
72003,6.0,26.4,0.0,3.2,9.0,37.0,56.0,16.0,1.0,1.0,15.3,25.3,0,0
72004,9.5,26.5,0.0,5.4,9.3,37.0,48.0,24.0,4.0,5.0,15.0,25.2,0,0
72005,14.8,27.6,0.0,5.4,5.0,63.0,26.0,13.0,7.0,1.0,20.5,26.3,0,0
72006,9.1,23.0,0.0,8.0,10.2,37.0,63.0,23.0,0.0,1.0,14.9,22.2,0,0
72007,9.2,27.0,0.0,7.0,10.4,41.0,35.0,22.0,6.0,1.0,17.1,26.3,0,0
72008,11.7,29.9,0.0,7.0,10.8,39.0,43.0,18.0,2.0,3.0,20.0,29.3,0,0
72009,9.6,30.6,0.0,4.4,10.6,26.0,50.0,20.0,0.0,0.0,17.6,30.0,0,0
72010,10.9,29.4,0.0,5.0,10.8,35.0,42.0,18.0,0.0,1.0,19.9,28.9,0,0
72011,12.9,32.8,0.0,6.8,7.4,46.0,27.0,12.0,1.0,6.0,22.7,31.1,0,0
72012,19.4,30.0,0.0,11.2,5.5,39.0,40.0,24.0,8.0,6.0,21.6,29.2,0,0
72013,10.9,23.5,0.0,4.6,6.3,30.0,73.0,26.0,7.0,6.0,14.8,22.4,0,0
72014,7.7,23.0,0.0,5.8,8.5,28.0,58.0,33.0,2.0,6.0,14.9,22.2,0,0
72015,8.7,26.2,0.0,3.4,9.6,46.0,49.0,26.0,2.0,6.0,15.9,25.2,0,0
72016,15.9,33.1,0.0,9.0,9.2,72.0,29.0,9.0,7.0,7.0,23.1,31.9,0,0
72017,12.5,20.9,0.0,12.0,9.4,39.0,52.0,32.0,6.0,2.0,14.5,18.8,0,0
72018,5.9,20.7,0.0,5.2,10.7,33.0,58.0,31.0,1.0,4.0,13.4,18.8,0,0
72019,4.9,21.4,0.0,4.4,6.4,28.0,63.0,32.0,6.0,7.0,14.2,20.8,0,1
72020,9.8,18.1,11.4,5.2,6.0,33.0,93.0,62.0,8.0,5.0,9.9,17.1,1,1
72021,5.8,22.3,4.0,0.2,10.1,24.0,85.0,38.0,1.0,3.0,12.5,21.3,1,0
72022,9.5,24.2,0.0,3.0,5.7,54.0,70.0,31.0,7.0,7.0,14.1,23.2,0,0
72023,10.9,24.7,0.8,5.8,6.2,57.0,81.0,29.0,7.0,7.0,14.5,22.7,0,1
72024,13.4,19.9,1.4,3.6,5.1,46.0,74.0,55.0,4.0,7.0,15.9,19.5,1,0
72025,9.1,20.3,0.0,3.4,9.9,54.0,62.0,30.0,2.0,3.0,15.6,19.4,0,0
72026,4.9,20.4,0.0,5.8,10.4,57.0,59.0,23.0,1.0,1.0,12.0,19.4,0,1
72027,9.0,20.4,1.2,5.2,10.8,43.0,69.0,29.0,1.0,4.0,13.3,19.8,1,0
72029,11.6,25.9,0.0,4.0,11.1,37.0,58.0,19.0,0.0,0.0,17.2,25.1,0,0
72030,11.1,31.8,0.0,5.0,5.1,65.0,13.0,6.0,7.0,8.0,24.3,29.7,0,0
72031,10.0,30.4,0.0,9.4,10.9,46.0,38.0,17.0,1.0,4.0,19.9,27.7,0,0
72032,11.9,28.6,0.0,6.6,11.1,33.0,51.0,21.0,1.0,1.0,20.5,27.4,0,0
72033,12.0,20.8,0.0,7.4,11.3,76.0,42.0,21.0,3.0,1.0,13.9,19.7,0,0
72034,5.5,26.5,0.0,5.6,11.3,48.0,29.0,9.0,0.0,3.0,16.9,25.7,0,0
72035,7.5,23.4,0.0,8.4,10.9,44.0,52.0,31.0,1.0,3.0,16.1,22.1,0,0
72036,7.7,28.0,0.0,5.6,10.6,37.0,37.0,14.0,2.0,2.0,18.3,27.0,0,0
72037,17.3,32.1,0.0,11.2,0.7,65.0,6.0,7.0,8.0,8.0,25.6,30.2,0,1
72038,12.3,19.9,6.8,11.8,9.6,67.0,55.0,26.0,3.0,3.0,14.4,17.9,1,0
72039,7.6,22.5,0.0,5.8,5.5,67.0,38.0,29.0,5.0,7.0,16.5,22.3,0,1
72040,5.7,19.7,4.4,5.2,10.8,44.0,53.0,29.0,1.0,1.0,12.6,18.3,1,0
72041,4.0,24.8,0.0,7.6,10.7,33.0,52.0,19.0,1.0,0.0,14.8,23.3,0,0
72042,11.5,30.7,0.0,6.2,10.2,41.0,22.0,8.0,6.0,5.0,20.4,30.1,0,0
72043,10.0,23.5,0.0,5.8,9.6,41.0,70.0,37.0,1.0,2.0,14.1,21.4,0,0
72044,5.9,24.2,0.0,6.0,11.2,39.0,78.0,27.0,1.0,1.0,11.8,22.4,0,0
72045,7.6,24.8,0.0,4.4,11.8,24.0,71.0,29.0,0.0,0.0,13.0,23.0,0,0
72046,10.8,34.9,0.0,6.6,10.3,56.0,20.0,4.0,0.0,2.0,22.1,32.9,0,0
72047,21.8,29.4,0.0,17.0,7.0,50.0,11.0,22.0,7.0,7.0,25.3,27.2,0,0
72048,7.0,23.3,0.6,6.6,11.1,30.0,68.0,26.0,0.0,0.0,12.4,21.3,0,0
72050,12.5,21.1,0.0,8.0,9.5,63.0,64.0,26.0,6.0,5.0,15.3,19.3,0,0
72051,4.7,20.2,0.0,7.4,9.0,37.0,65.0,29.0,3.0,5.0,10.0,18.1,0,0
72052,3.3,24.2,0.0,4.0,11.2,35.0,57.0,19.0,1.0,1.0,12.4,21.9,0,0
72053,11.7,30.5,0.0,7.0,10.3,59.0,18.0,3.0,7.0,5.0,20.1,29.7,0,0
72054,12.1,20.7,0.2,14.2,11.8,57.0,52.0,13.0,4.0,2.0,13.9,19.3,0,0
72056,8.2,31.3,0.0,12.0,12.5,44.0,14.0,2.0,0.0,0.0,18.6,29.4,0,0
72057,14.9,37.8,0.0,14.8,11.6,44.0,6.0,4.0,1.0,2.0,24.6,36.8,0,0
72058,22.1,31.5,0.0,12.6,4.4,46.0,37.0,22.0,7.0,7.0,22.8,31.0,0,0
72059,20.5,26.7,0.0,9.0,3.4,56.0,46.0,46.0,8.0,8.0,22.1,24.4,0,1
72060,12.5,21.1,2.0,4.4,9.7,50.0,65.0,29.0,5.0,4.0,13.9,19.5,1,0
72061,7.4,20.1,0.0,8.4,12.5,44.0,44.0,23.0,0.0,1.0,11.6,17.7,0,0
72065,15.2,25.5,0.4,5.2,11.0,57.0,29.0,28.0,2.0,7.0,22.2,24.9,0,0
72066,11.1,24.0,0.0,9.6,10.8,48.0,48.0,47.0,7.0,1.0,13.5,21.2,0,0
72067,6.9,24.3,0.0,9.0,12.6,35.0,61.0,24.0,2.0,4.0,12.6,21.0,0,0
72068,7.1,25.8,0.0,6.8,12.6,30.0,56.0,24.0,0.0,1.0,14.1,23.3,0,0
72069,7.5,30.9,0.0,7.0,12.3,30.0,49.0,10.0,7.0,2.0,17.3,29.7,0,0
72070,11.5,37.2,0.0,7.4,11.4,41.0,28.0,7.0,5.0,1.0,24.7,35.4,0,0
72071,14.6,25.2,0.0,14.0,11.6,48.0,52.0,18.0,3.0,0.0,15.5,23.7,0,0
72072,7.0,23.8,0.0,11.4,12.8,43.0,65.0,15.0,0.0,0.0,12.4,21.4,0,0
72073,8.9,29.2,0.0,7.2,12.8,31.0,45.0,11.0,0.0,0.0,15.5,27.3,0,0
72074,11.4,34.2,0.0,8.0,12.9,37.0,19.0,8.0,0.0,0.0,22.4,33.1,0,0
72075,16.2,37.7,0.0,11.0,10.3,43.0,25.0,5.0,2.0,6.0,26.9,36.4,0,0
72076,17.5,21.7,0.0,13.0,4.9,46.0,58.0,65.0,7.0,8.0,19.5,18.4,0,1
72078,7.2,22.1,0.0,9.0,13.1,43.0,56.0,66.0,0.0,1.0,12.7,20.1,0,0
72079,7.6,19.5,0.0,9.4,7.4,44.0,72.0,52.0,3.0,7.0,12.5,16.8,0,0
72080,7.4,22.7,0.0,4.4,10.6,35.0,62.0,31.0,1.0,7.0,13.7,20.2,0,0
72081,9.4,23.4,0.0,5.6,11.3,39.0,66.0,30.0,2.0,7.0,14.8,20.7,0,0
72082,6.6,25.7,0.0,7.6,13.0,33.0,61.0,23.0,1.0,1.0,14.0,21.9,0,0
72083,9.0,25.3,0.0,5.4,12.9,35.0,52.0,22.0,4.0,3.0,15.0,23.8,0,0
72084,10.1,25.9,0.0,8.6,12.7,35.0,56.0,55.0,3.0,3.0,15.0,23.6,0,0
72085,11.3,29.2,0.0,11.0,12.7,31.0,65.0,21.0,0.0,2.0,16.5,27.4,0,0
72086,11.8,32.0,0.0,7.6,13.4,37.0,30.0,13.0,0.0,1.0,22.4,30.8,0,0
72087,14.7,36.0,0.0,10.0,11.0,48.0,22.0,8.0,7.0,2.0,24.2,34.7,0,0
72088,14.3,25.1,0.0,11.4,7.3,33.0,59.0,35.0,7.0,7.0,17.4,23.5,0,0
72089,10.0,25.2,0.4,6.4,12.1,41.0,63.0,25.0,1.0,3.0,13.8,24.1,0,0
72090,7.6,24.8,0.0,8.8,13.1,46.0,61.0,21.0,2.0,1.0,14.7,23.0,0,0
72091,9.2,25.0,0.0,7.8,8.3,41.0,70.0,28.0,8.0,7.0,13.5,22.5,0,0
72092,9.6,25.5,0.0,7.8,12.1,35.0,60.0,28.0,8.0,3.0,15.0,23.4,0,0
72093,9.8,28.7,0.0,7.6,13.0,33.0,54.0,24.0,1.0,1.0,15.8,26.7,0,0
72094,12.4,33.7,0.0,8.0,12.7,26.0,32.0,8.0,1.0,5.0,23.8,32.5,0,0
72095,17.6,37.8,0.0,11.0,12.0,35.0,8.0,9.0,5.0,5.0,28.5,36.0,0,0
72096,20.8,25.9,0.0,12.0,2.3,50.0,31.0,38.0,7.0,7.0,25.1,23.9,0,0
72097,9.3,25.6,0.8,6.0,12.0,46.0,69.0,26.0,2.0,1.0,14.1,23.7,0,0
72099,15.4,35.9,0.0,7.8,7.5,65.0,17.0,6.0,4.0,7.0,24.9,33.5,0,0
72100,15.2,40.1,0.0,12.2,11.5,44.0,20.0,11.0,1.0,2.0,28.0,38.5,0,0
72101,20.4,39.6,0.0,16.0,7.8,59.0,51.0,12.0,7.0,3.0,21.7,37.4,0,1
72102,17.5,23.2,25.8,9.0,4.9,44.0,97.0,64.0,8.0,7.0,17.5,18.8,1,1
72103,9.0,21.0,14.4,7.6,11.3,59.0,62.0,17.0,3.0,2.0,12.6,18.6,1,0
72105,13.5,29.0,0.0,7.0,5.9,28.0,61.0,26.0,8.0,3.0,17.2,27.4,0,0
72106,15.8,35.9,0.0,8.8,5.2,43.0,23.0,9.0,6.0,7.0,24.7,34.6,0,0
72107,22.2,27.2,0.0,12.0,5.5,46.0,61.0,52.0,8.0,3.0,22.6,26.1,0,0
72108,11.6,24.6,0.2,5.4,12.7,41.0,59.0,33.0,5.0,7.0,15.8,21.3,0,0
72109,12.0,25.8,0.0,7.6,12.2,37.0,55.0,29.0,3.0,5.0,17.3,24.3,0,0
72110,10.7,28.2,0.0,8.0,13.5,46.0,59.0,24.0,7.0,1.0,15.9,25.4,0,0
72111,11.3,29.7,0.0,8.0,13.3,39.0,60.0,25.0,1.0,3.0,18.0,26.5,0,0
72112,13.7,28.4,0.0,12.8,13.7,35.0,55.0,20.0,1.0,1.0,17.3,26.1,0,0
72113,13.1,30.6,0.0,9.0,12.1,33.0,50.0,12.0,5.0,6.0,17.8,28.8,0,0
72114,15.8,33.7,0.0,10.0,13.8,35.0,50.0,14.0,0.0,1.0,20.8,30.9,0,0
72115,15.5,35.8,0.0,10.0,13.7,28.0,39.0,14.0,1.0,3.0,22.5,33.6,0,0
72116,17.9,39.9,0.0,10.6,12.8,24.0,35.0,10.0,5.0,5.0,24.9,38.8,0,0
72117,22.6,42.6,0.0,11.0,6.8,67.0,24.0,8.0,7.0,4.0,30.8,41.9,0,0
72118,26.9,43.1,0.0,16.0,11.9,63.0,13.0,6.0,5.0,3.0,32.8,42.4,0,0
72119,19.9,36.5,0.0,19.8,10.2,39.0,37.0,18.0,4.0,7.0,24.0,35.4,0,0
72120,23.9,28.2,0.0,10.8,1.7,39.0,44.0,53.0,8.0,8.0,26.8,26.2,0,1
72121,14.6,24.9,17.4,5.6,8.7,41.0,86.0,41.0,7.0,7.0,16.2,21.7,1,0
72122,12.1,25.6,0.0,7.0,8.4,30.0,56.0,32.0,2.0,7.0,16.8,24.4,0,0
72123,15.1,31.0,0.0,5.8,11.8,31.0,48.0,19.0,6.0,1.0,21.6,29.3,0,0
72124,19.0,34.3,0.0,8.8,12.0,41.0,46.0,19.0,0.0,3.0,24.9,32.7,0,0
72125,15.7,32.7,0.0,13.8,13.6,28.0,48.0,13.0,1.0,0.0,18.9,29.7,0,0
72126,17.9,42.0,0.0,10.6,13.0,72.0,15.0,8.0,5.0,6.0,28.6,41.1,0,0
72127,11.8,28.9,0.0,14.8,13.4,44.0,49.0,37.0,1.0,1.0,15.9,26.4,0,0
72128,12.2,32.6,0.0,10.0,13.7,31.0,42.0,12.0,4.0,2.0,18.6,29.7,0,0
72129,12.9,35.0,0.0,10.2,13.7,28.0,31.0,13.0,1.0,1.0,20.6,31.9,0,0
72130,20.2,37.7,0.0,11.2,3.3,43.0,10.0,6.0,7.0,7.0,28.6,37.0,0,0
72131,19.8,28.0,0.0,8.8,3.2,43.0,72.0,46.0,6.0,7.0,21.0,26.1,0,0
72132,15.7,27.6,0.2,6.2,10.4,54.0,67.0,34.0,7.0,1.0,18.0,24.6,0,0
72133,10.6,27.3,0.0,12.0,11.6,39.0,59.0,30.0,8.0,2.0,16.4,24.4,0,0
72134,10.7,29.6,0.0,12.8,12.2,61.0,46.0,22.0,0.0,3.0,19.2,28.3,0,0
72136,10.7,26.6,0.0,10.8,12.8,48.0,47.0,25.0,1.0,1.0,14.7,24.1,0,0
72137,12.9,29.2,0.0,11.8,12.7,28.0,51.0,25.0,6.0,3.0,15.8,26.7,0,0
72138,15.8,37.1,0.0,8.0,13.3,52.0,39.0,21.0,1.0,3.0,25.5,35.7,0,0
72139,18.1,35.9,0.0,16.0,13.4,24.0,61.0,29.0,0.0,0.0,23.5,33.4,0,0
72140,20.8,39.3,0.0,12.0,13.4,80.0,35.0,19.0,3.0,5.0,29.4,37.5,0,0
72141,17.2,36.7,0.0,11.2,13.4,48.0,54.0,20.0,0.0,0.0,20.6,33.1,0,0
72142,18.8,42.0,0.0,12.0,13.4,28.0,27.0,11.0,0.0,1.0,24.9,39.9,0,0
72143,24.9,45.2,0.0,12.0,12.7,50.0,16.0,9.0,1.0,3.0,35.3,43.6,0,0
72144,24.0,44.1,0.0,16.4,13.0,33.0,17.0,10.0,1.0,2.0,35.2,43.0,0,0
72145,24.8,44.0,0.0,15.4,13.2,39.0,21.0,10.0,1.0,1.0,32.5,41.9,0,0
72146,25.5,44.1,0.0,16.0,13.0,41.0,19.0,8.0,1.0,4.0,33.9,42.6,0,0
72147,24.5,38.2,0.0,18.8,9.9,52.0,38.0,21.0,4.0,3.0,26.6,35.9,0,0
72148,17.6,34.0,0.0,13.2,11.1,43.0,55.0,13.0,3.0,0.0,19.8,31.9,0,0
72149,16.1,34.9,0.0,12.6,13.3,44.0,54.0,15.0,0.0,0.0,19.1,32.4,0,0
72150,16.3,31.1,0.0,11.6,12.8,37.0,55.0,18.0,3.0,5.0,19.1,28.2,0,0
72151,15.4,29.6,0.0,12.0,8.7,33.0,55.0,25.0,7.0,7.0,17.4,27.0,0,0
72152,16.2,38.9,0.0,7.4,10.0,48.0,43.0,23.0,7.0,4.0,21.5,35.3,0,0
72154,14.2,29.6,0.0,12.0,11.5,44.0,46.0,14.0,1.0,0.0,17.6,26.3,0,0
72155,13.8,33.7,0.0,12.0,13.4,46.0,43.0,17.0,0.0,0.0,18.2,31.0,0,0
72156,17.9,39.3,0.0,11.6,13.3,43.0,30.0,7.0,0.0,0.0,26.4,37.4,0,0
72157,23.3,42.1,0.0,12.4,13.2,41.0,24.0,9.0,0.0,1.0,31.3,40.8,0,0
72158,22.6,38.9,0.0,14.4,13.0,33.0,49.0,19.0,1.0,1.0,24.5,35.7,0,0
72159,21.6,43.3,0.0,11.8,12.5,30.0,38.0,13.0,1.0,2.0,27.2,41.7,0,0
72160,25.5,43.5,0.0,14.6,11.8,24.0,32.0,10.0,0.0,3.0,30.1,41.5,0,0
72161,26.3,41.9,0.0,12.0,3.6,19.0,39.0,10.0,6.0,7.0,28.0,39.7,0,0
72162,24.6,44.1,0.0,9.2,10.8,30.0,28.0,9.0,1.0,5.0,30.9,42.3,0,0
72163,27.0,40.5,0.0,12.0,6.0,50.0,21.0,16.0,7.0,7.0,32.6,38.1,0,0
72164,14.8,33.2,0.0,16.0,11.1,52.0,43.0,12.0,2.0,1.0,16.9,29.8,0,0
72165,16.7,38.1,0.0,11.6,12.7,33.0,46.0,24.0,1.0,1.0,21.9,35.7,0,0
72166,20.5,40.2,0.0,10.2,12.6,31.0,30.0,13.0,0.0,1.0,25.5,38.1,0,0
72167,17.2,40.4,0.0,12.0,12.8,31.0,52.0,12.0,0.0,1.0,21.4,38.7,0,0
72168,20.0,43.7,0.0,8.8,12.8,39.0,24.0,8.0,0.0,2.0,29.0,42.4,0,0
72169,26.1,40.2,0.0,17.8,12.8,48.0,14.0,21.0,2.0,1.0,32.9,36.1,0,0
72170,15.4,35.4,0.0,16.4,12.7,33.0,41.0,9.0,1.0,1.0,18.2,31.3,0,0
72171,18.0,39.4,0.0,12.0,12.7,24.0,39.0,7.0,1.0,1.0,22.2,37.1,0,0
72172,15.7,41.3,0.0,11.4,7.4,24.0,25.0,7.0,2.0,7.0,24.3,40.6,0,0
